Location,Strain,Habitat,Latitude,Longitude,Mean_annual_temperature,Mean_precipitation_driest_quarter,Mean_precipitation_wettest_quarter,Mean_annual_precipitation
Arizona,LG1086,Sonoran Desert,32.63,-111.42,21.1,4,45,22
Arizona,LG1087,Sonoran Desert,32.63,-111.42,21.1,4,45,22
Arizona,LG1095,Sonoran Desert,32.63,-111.42,21.1,4,45,22
Arizona,LG1096,Sonoran Desert,32.63,-111.42,21.1,4,45,22
Arizona,LG1097,Sonoran Desert,32.63,-111.42,21.1,4,45,22
Arizona,LG1098,Sonoran Desert,32.63,-111.42,21.1,4,45,22
Arizona,LG1099,Sonoran Desert,32.63,-111.42,21.1,4,45,22
Arizona,LG1100,Sonoran Desert,32.63,-111.42,21.1,4,45,22
Arizona,LG1102,Sonoran Desert,32.63,-111.42,21.1,4,45,22
Arizona,LG1103,Sonoran Desert,32.63,-111.42,21.1,4,45,22
Arizona,LG1104,Sonoran Desert,32.63,-111.42,21.1,4,45,22
Arizona,LG1105,Sonoran Desert,32.63,-111.42,21.1,4,45,22
Arizona,LG1120,Sonoran Desert,32.63,-111.42,21.1,4,45,22
Arizona,LG1121,Sonoran Desert,32.63,-111.42,21.1,4,45,22
Arizona,LG1122,Sonoran Desert,32.63,-111.42,21.1,4,45,22
Arizona,LG1123,Sonoran Desert,32.63,-111.42,21.1,4,45,22
Arizona,LG1124,Sonoran Desert,32.63,-111.42,21.1,4,45,22
Arizona,LG1125,Sonoran Desert,32.63,-111.42,21.1,4,45,22
Arizona,LG1161,Sonoran Desert,32.63,-111.42,21.1,4,45,22
Arizona,LG1250,Sonoran Desert,32.63,-111.42,21.1,4,45,22
Arizona,LG1251,Sonoran Desert,32.63,-111.42,21.1,4,45,22
Arizona,LG1274,Sonoran Desert,32.63,-111.42,21.1,4,45,22
Arizona,LG1321,Sonoran Desert,32.63,-111.42,21.1,4,45,22
Arizona,LG1322,Sonoran Desert,32.63,-111.42,21.1,4,45,22
Arizona,LG1365,Sonoran Desert,32.63,-111.42,21.1,4,45,22
Arizona,LG1407,Sonoran Desert,32.63,-111.42,21.1,4,45,22
Arizona,LG1412,Sonoran Desert,32.63,-111.42,21.1,4,45,22
Arizona,LG1418,Sonoran Desert,32.63,-111.42,21.1,4,45,22
Arizona,LG1424,Sonoran Desert,32.63,-111.42,21.1,4,45,22
Arizona,LG1427,Sonoran Desert,32.63,-111.42,21.1,4,45,22
Arizona,LG1431,Sonoran Desert,32.63,-111.42,21.1,4,45,22
Arizona,LG0631,Sonoran Desert,34.07,-112.14,20.3,5,49,32
Arizona,LG0634,Sonoran Desert,34.07,-112.14,20.3,5,49,32
Arizona,LG0635,Sonoran Desert,34.07,-112.14,20.3,5,49,32
Arizona,LG0638,Sonoran Desert,34.07,-112.14,20.3,5,49,32
Arizona,LG0640,Sonoran Desert,34.07,-112.14,20.3,5,49,32
Arizona,LG0641,Sonoran Desert,34.07,-112.14,20.3,5,49,32
Arizona,LG0642,Sonoran Desert,34.07,-112.14,20.3,5,49,32
Arizona,LG0643,Sonoran Desert,34.07,-112.14,20.3,5,49,32
Arizona,LG0644,Sonoran Desert,34.07,-112.14,20.3,5,49,32
Arizona,LG0645,Sonoran Desert,34.07,-112.14,20.3,5,49,32
Arizona,LG0646,Sonoran Desert,34.07,-112.14,20.3,5,49,32
Arizona,LG0648,Sonoran Desert,34.07,-112.14,20.3,5,49,32
Arizona,LG0652,Sonoran Desert,34.07,-112.14,20.3,5,49,32
Arizona,LG0653,Sonoran Desert,34.07,-112.14,20.3,5,49,32
Arizona,LG0654,Sonoran Desert,34.07,-112.14,20.3,5,49,32
Arizona,LG0655,Sonoran Desert,34.07,-112.14,20.3,5,49,32
Arizona,LG0658,Sonoran Desert,34.07,-112.14,20.3,5,49,32
Arizona,LG0659,Sonoran Desert,34.07,-112.14,20.3,5,49,32
Arizona,LG0663,Sonoran Desert,34.07,-112.14,20.3,5,49,32
Arizona,LG0665,Sonoran Desert,34.07,-112.14,20.3,5,49,32
Arizona,LG0667,Sonoran Desert,34.07,-112.14,20.3,5,49,32
Arizona,LG0671,Sonoran Desert,34.07,-112.14,20.3,5,49,32
Arizona,LG0683,Sonoran Desert,34.07,-112.14,20.3,5,49,32
Arizona,LG0684,Sonoran Desert,34.07,-112.14,20.3,5,49,32
Arizona,LG0692,Sonoran Desert,34.07,-112.14,20.3,5,49,32
Arizona,LG0695,Sonoran Desert,34.07,-112.14,20.3,5,49,32
Arizona,LG0701,Sonoran Desert,34.07,-112.14,20.3,5,49,32
Arizona,LG0702,Sonoran Desert,34.07,-112.14,20.3,5,49,32
Arizona,LG0703,Sonoran Desert,34.07,-112.14,20.3,5,49,32
Arizona,LG0705,Sonoran Desert,34.07,-112.14,20.3,5,49,32
Arizona,LG0708,Sonoran Desert,34.07,-112.14,20.3,5,49,32
Arizona,LG0710,Sonoran Desert,34.07,-112.14,20.3,5,49,32
Arizona,LG0714,Sonoran Desert,34.07,-112.14,20.3,5,49,32
Arizona,LG0715A,Sonoran Desert,34.07,-112.14,20.3,5,49,32
Arizona,LG0715B,Sonoran Desert,34.07,-112.14,20.3,5,49,32
Arizona,LG0717,Sonoran Desert,34.07,-112.14,20.3,5,49,32
Arizona,LG0722,Sonoran Desert,34.07,-112.14,20.3,5,49,32
Arizona,LG0726,Sonoran Desert,34.07,-112.14,20.3,5,49,32
Arizona,LG0727,Sonoran Desert,34.07,-112.14,20.3,5,49,32
Arizona,LG0735,Sonoran Desert,34.07,-112.14,20.3,5,49,32
Arizona,LG0743,Sonoran Desert,34.07,-112.14,20.3,5,49,32
Arizona,LG0745,Sonoran Desert,34.07,-112.14,20.3,5,49,32
Arizona,LG0746,Sonoran Desert,34.07,-112.14,20.3,5,49,32
Arizona,LG0767,Sonoran Desert,34.07,-112.14,20.3,5,49,32
Arizona,LG0799,Sonoran Desert,34.07,-112.14,20.3,5,49,32
Arizona,LG0800,Sonoran Desert,34.07,-112.14,20.3,5,49,32
Arizona,LG0880,Sonoran Desert,34.07,-112.14,20.3,5,49,32
Arizona,LG0881,Sonoran Desert,34.07,-112.14,20.3,5,49,32
Arizona,LG0882,Sonoran Desert,34.07,-112.14,20.3,5,49,32
Arizona,LG0883,Sonoran Desert,34.07,-112.14,20.3,5,49,32
Arizona,LG0884,Sonoran Desert,34.07,-112.14,20.3,5,49,32
Arizona,LG0885,Sonoran Desert,34.07,-112.14,20.3,5,49,32
Arizona,LG0888,Sonoran Desert,34.07,-112.14,20.3,5,49,32
Arizona,LG0889,Sonoran Desert,34.07,-112.14,20.3,5,49,32
Arizona,LG0890A,Sonoran Desert,34.07,-112.14,20.3,5,49,32
Arizona,LG0890B,Sonoran Desert,34.07,-112.14,20.3,5,49,32
Arizona,LG0891A,Sonoran Desert,34.07,-112.14,20.3,5,49,32
Arizona,LG0891B,Sonoran Desert,34.07,-112.14,20.3,5,49,32
Arizona,LG0894,Sonoran Desert,34.07,-112.14,20.3,5,49,32
Arizona,LG0901,Sonoran Desert,34.07,-112.14,20.3,5,49,32
Arizona,LG0902,Sonoran Desert,34.07,-112.14,20.3,5,49,32
Arizona,LG0903,Sonoran Desert,34.07,-112.14,20.3,5,49,32
Arizona,LG0904,Sonoran Desert,34.07,-112.14,20.3,5,49,32
Arizona,LG0912,Sonoran Desert,34.07,-112.14,20.3,5,49,32
Arizona,LG0925,Sonoran Desert,34.07,-112.14,20.3,5,49,32
Arizona,LG0943,Sonoran Desert,34.07,-112.14,20.3,5,49,32
Arizona,LG1179,Sonoran Desert,32,-110.98,19.6,5,72,29
Arizona,LG1185,Sonoran Desert,32,-110.98,19.6,5,72,29
Arizona,LG1204,Sonoran Desert,32,-110.98,19.6,5,72,29
Arizona,LG1207,Sonoran Desert,32,-110.98,19.6,5,72,29
Arizona,LG1213,Sonoran Desert,32,-110.98,19.6,5,72,29
Arizona,LG1214,Sonoran Desert,32,-110.98,19.6,5,72,29
Arizona,LG1238,Sonoran Desert,32,-110.98,19.6,5,72,29
Arizona,LG1243,Sonoran Desert,32,-110.98,19.6,5,72,29
Arizona,LG1261,Sonoran Desert,32,-110.98,19.6,5,72,29
Arizona,LG1262,Sonoran Desert,32,-110.98,19.6,5,72,29
Arizona,LG1263,Sonoran Desert,32,-110.98,19.6,5,72,29
Arizona,LG1264,Sonoran Desert,32,-110.98,19.6,5,72,29
Arizona,LG1284,Sonoran Desert,32,-110.98,19.6,5,72,29
Arizona,LG1286,Sonoran Desert,32,-110.98,19.6,5,72,29
Arizona,LG1296,Sonoran Desert,32,-110.98,19.6,5,72,29
Arizona,LG1307,Sonoran Desert,32,-110.98,19.6,5,72,29
Arizona,LG1332,Sonoran Desert,32,-110.98,19.6,5,72,29
Arizona,LG1388,Sonoran Desert,32,-110.98,19.6,5,72,29
Arizona,LG1390,Sonoran Desert,32,-110.98,19.6,5,72,29
Arizona,LG1430,Sonoran Desert,32,-110.98,19.6,5,72,29
Arizona,JM0079A,Grassland,31.83,-110.85,18,5,109,40
Arizona,JM0079B,Grassland,31.83,-110.85,18,5,109,40
Arizona,JM0080,Grassland,31.83,-110.85,18,5,109,40
Arizona,JM0081A,Grassland,31.83,-110.85,18,5,109,40
Arizona,JM0081B1,Grassland,31.83,-110.85,18,5,109,40
Arizona,JM0081B2,Grassland,31.83,-110.85,18,5,109,40
Arizona,JM0083A,Grassland,31.83,-110.85,18,5,109,40
Arizona,JM0083B,Grassland,31.83,-110.85,18,5,109,40
Arizona,JM0085,Grassland,31.83,-110.85,18,5,109,40
Arizona,JM0086,Grassland,31.83,-110.85,18,5,109,40
Arizona,JM0087,Grassland,31.83,-110.85,18,5,109,40
Arizona,JM0088,Grassland,31.83,-110.85,18,5,109,40
Arizona,JM0090A,Grassland,31.83,-110.85,18,5,109,40
Arizona,JM0090B,Grassland,31.83,-110.85,18,5,109,40
Arizona,JM0091,Grassland,31.83,-110.85,18,5,109,40
Arizona,JM0092,Grassland,31.83,-110.85,18,5,109,40
Arizona,JM0093,Grassland,31.83,-110.85,18,5,109,40
Arizona,JM0095,Grassland,31.83,-110.85,18,5,109,40
Arizona,JM0098,Grassland,31.83,-110.85,18,5,109,40
Arizona,JM0101A,Grassland,31.83,-110.85,18,5,109,40
Arizona,JM0101B,Grassland,31.83,-110.85,18,5,109,40
Arizona,JM0102A,Grassland,31.83,-110.85,18,5,109,40
Arizona,JM0102B,Grassland,31.83,-110.85,18,5,109,40
Arizona,JM0103A,Grassland,31.83,-110.85,18,5,109,40
Arizona,JM0103B,Grassland,31.83,-110.85,18,5,109,40
Arizona,JM0104,Grassland,31.83,-110.85,18,5,109,40
Arizona,JM0106,Grassland,31.83,-110.85,18,5,109,40
Arizona,JM0107,Grassland,31.83,-110.85,18,5,109,40
Arizona,JM0108,Grassland,31.83,-110.85,18,5,109,40
Arizona,JM0109,Grassland,31.83,-110.85,18,5,109,40
Arizona,JM0110A,Grassland,31.83,-110.85,18,5,109,40
Arizona,JM0110B,Grassland,31.83,-110.85,18,5,109,40
Arizona,JM0111,Grassland,31.83,-110.85,18,5,109,40
Arizona,JM0112,Grassland,31.83,-110.85,18,5,109,40
Arizona,JM0113A,Grassland,31.83,-110.85,18,5,109,40
Arizona,JM0113B,Grassland,31.83,-110.85,18,5,109,40
Arizona,JM0114,Grassland,31.83,-110.85,18,5,109,40
Arizona,JM0115A,Grassland,31.83,-110.85,18,5,109,40
Arizona,JM0116,Grassland,31.83,-110.85,18,5,109,40
Arizona,JM0117,Grassland,31.83,-110.85,18,5,109,40
Arizona,JM0118A,Grassland,31.83,-110.85,18,5,109,40
Arizona,JM0118A-1,Grassland,31.83,-110.85,18,5,109,40
Arizona,JM0119,Grassland,31.83,-110.85,18,5,109,40
Arizona,JM0120A,Grassland,31.83,-110.85,18,5,109,40
Arizona,JM0121,Grassland,31.83,-110.85,18,5,109,40
Arizona,JM0123,Grassland,31.83,-110.85,18,5,109,40
Arizona,JM0125,Grassland,31.83,-110.85,18,5,109,40
Arizona,JM0127,Grassland,31.83,-110.85,18,5,109,40
Arizona,JM0130A,Grassland,31.83,-110.85,18,5,109,40
Arizona,JM0130B,Grassland,31.83,-110.85,18,5,109,40
Arizona,JM0131A,Grassland,31.83,-110.85,18,5,109,40
Arizona,JM0133B,Grassland,31.83,-110.85,18,5,109,40
Arizona,JM0134,Grassland,31.83,-110.85,18,5,109,40
Arizona,JM0135,Grassland,31.83,-110.85,18,5,109,40
Arizona,JM0136,Grassland,31.83,-110.85,18,5,109,40
Arizona,JM0137,Grassland,31.83,-110.85,18,5,109,40
Arizona,JM0138,Grassland,31.83,-110.85,18,5,109,40
Arizona,JM0220A,Grassland,31.83,-110.85,18,5,109,40
Arizona,JM0223,Grassland,31.83,-110.85,18,5,109,40
Arizona,DF0001,Pine/oak/juniper forest,34.59,-112.6,12.3,9,78,39
Arizona,DF0002,Pine/oak/juniper forest,34.59,-112.6,12.3,9,78,39
Arizona,DF0003,Pine/oak/juniper forest,34.59,-112.6,12.3,9,78,39
Arizona,DF0004,Pine/oak/juniper forest,34.59,-112.6,12.3,9,78,39
Arizona,DF0005,Pine/oak/juniper forest,34.59,-112.6,12.3,9,78,39
Arizona,DF0006,Pine/oak/juniper forest,34.59,-112.6,12.3,9,78,39
Arizona,DF0007,Pine/oak/juniper forest,34.59,-112.6,12.3,9,78,39
Arizona,DF0008,Pine/oak/juniper forest,34.59,-112.6,12.3,9,78,39
Arizona,DF0009,Pine/oak/juniper forest,34.59,-112.6,12.3,9,78,39
Arizona,DF0010,Pine/oak/juniper forest,34.59,-112.6,12.3,9,78,39
Arizona,DF0011,Pine/oak/juniper forest,34.59,-112.6,12.3,9,78,39
Arizona,DF0012,Pine/oak/juniper forest,34.59,-112.6,12.3,9,78,39
Arizona,DF0013,Pine/oak/juniper forest,34.59,-112.6,12.3,9,78,39
Arizona,DF0014,Pine/oak/juniper forest,34.59,-112.6,12.3,9,78,39
Arizona,DF0015,Pine/oak/juniper forest,34.59,-112.6,12.3,9,78,39
Arizona,DF0016,Pine/oak/juniper forest,34.59,-112.6,12.3,9,78,39
Arizona,DF0017,Pine/oak/juniper forest,34.59,-112.6,12.3,9,78,39
Arizona,DF0018,Pine/oak/juniper forest,34.59,-112.6,12.3,9,78,39
Arizona,DF0019,Pine/oak/juniper forest,34.59,-112.6,12.3,9,78,39
Arizona,DF0020,Pine/oak/juniper forest,34.59,-112.6,12.3,9,78,39
Arizona,DF0021,Pine/oak/juniper forest,34.59,-112.6,12.3,9,78,39
Arizona,DF0022,Pine/oak/juniper forest,34.59,-112.6,12.3,9,78,39
Arizona,DF0023,Pine/oak/juniper forest,34.59,-112.6,12.3,9,78,39
Arizona,DF0024,Pine/oak/juniper forest,34.59,-112.6,12.3,9,78,39
Arizona,DF0025,Pine/oak/juniper forest,34.59,-112.6,12.3,9,78,39
Arizona,DF0026,Pine/oak/juniper forest,34.59,-112.6,12.3,9,78,39
Arizona,DF0027,Pine/oak/juniper forest,34.59,-112.6,12.3,9,78,39
Arizona,DF0028,Pine/oak/juniper forest,34.59,-112.6,12.3,9,78,39
Arizona,DF0029,Pine/oak/juniper forest,34.59,-112.6,12.3,9,78,39
Arizona,DF0030,Pine/oak/juniper forest,34.59,-112.6,12.3,9,78,39
Arizona,DF0031,Pine/oak/juniper forest,34.59,-112.6,12.3,9,78,39
Arizona,DF0032,Pine/oak/juniper forest,34.59,-112.6,12.3,9,78,39
Arizona,DF0033,Pine/oak/juniper forest,34.59,-112.6,12.3,9,78,39
Arizona,DF0034,Pine/oak/juniper forest,34.59,-112.6,12.3,9,78,39
Arizona,DF0035,Pine/oak/juniper forest,34.59,-112.6,12.3,9,78,39
Arizona,DF0036,Pine/oak/juniper forest,34.59,-112.6,12.3,9,78,39
Arizona,DF0037,Pine/oak/juniper forest,34.59,-112.6,12.3,9,78,39
Arizona,DF0038,Pine/oak/juniper forest,34.59,-112.6,12.3,9,78,39
Arizona,DF0039,Pine/oak/juniper forest,34.59,-112.6,12.3,9,78,39
Arizona,DF0040,Pine/oak/juniper forest,34.59,-112.6,12.3,9,78,39
Arizona,DF0041,Pine/oak/juniper forest,34.59,-112.6,12.3,9,78,39
Arizona,DF0042,Pine/oak/juniper forest,34.59,-112.6,12.3,9,78,39
Arizona,DF0043,Pine/oak/juniper forest,34.59,-112.6,12.3,9,78,39
Arizona,DF0044,Pine/oak/juniper forest,34.59,-112.6,12.3,9,78,39
Arizona,DF0045,Pine/oak/juniper forest,34.59,-112.6,12.3,9,78,39
Arizona,DF0046,Pine/oak/juniper forest,34.59,-112.6,12.3,9,78,39
Arizona,DF0047,Pine/oak/juniper forest,34.59,-112.6,12.3,9,78,39
Arizona,DF0048,Pine/oak/juniper forest,34.59,-112.6,12.3,9,78,39
Arizona,DF0049,Pine/oak/juniper forest,34.59,-112.6,12.3,9,78,39
Arizona,DF0050,Pine/oak/juniper forest,34.59,-112.6,12.3,9,78,39
Arizona,DF0051,Pine/oak/juniper forest,34.59,-112.6,12.3,9,78,39
Arizona,DF0052,Pine/oak/juniper forest,34.59,-112.6,12.3,9,78,39
Arizona,DF0053,Pine/oak/juniper forest,34.59,-112.6,12.3,9,78,39
Arizona,DF0055,Pine/oak/juniper forest,34.59,-112.6,12.3,9,78,39
Arizona,DF0056,Pine/oak/juniper forest,34.59,-112.6,12.3,9,78,39
Arizona,DF0057,Pine/oak/juniper forest,34.59,-112.6,12.3,9,78,39
Arizona,DF0058,Pine/oak/juniper forest,34.59,-112.6,12.3,9,78,39
Southern_Africa,Saf-103-1,"Minor disturbance, succulent shrubland",-33.29666,22.04972,13.61250019,18,37,25
Southern_Africa,Saf-103-14,"Minor disturbance, succulent shrubland",-33.29666,22.04972,13.61250019,18,37,25
Southern_Africa,Saf-103-42,"Minor disturbance, succulent shrubland",-33.29666,22.04972,13.61250019,18,37,25
Southern_Africa,Saf-103-61,"Minor disturbance, succulent shrubland",-33.29666,22.04972,13.61250019,18,37,25
Southern_Africa,Saf-104-2,"Minor disturbance, succulent shrubland",-33.29666,22.04972,13.61250019,18,37,25
Southern_Africa,Saf-104-22,"Minor disturbance, succulent shrubland",-33.29666,22.04972,13.61250019,18,37,25
Southern_Africa,Saf-104-73,"Minor disturbance, succulent shrubland",-33.29666,22.04972,13.61250019,18,37,25
Southern_Africa,Saf-105-10,"Minor disturbance, succulent shrubland",-33.29666,22.04972,13.61250019,18,37,25
Southern_Africa,Saf-105-28,"Minor disturbance, succulent shrubland",-33.29666,22.04972,13.61250019,18,37,25
Southern_Africa,Saf-105-4,"Minor disturbance, succulent shrubland",-33.29666,22.04972,13.61250019,18,37,25
Southern_Africa,Saf-105-47,"Minor disturbance, succulent shrubland",-33.29666,22.04972,13.61250019,18,37,25
Southern_Africa,Saf-105-51,"Minor disturbance, succulent shrubland",-33.29666,22.04972,13.61250019,18,37,25
Southern_Africa,Saf-105-96,"Minor disturbance, succulent shrubland",-33.29666,22.04972,13.61250019,18,37,25
Southern_Africa,Saf-106-23,"Minor disturbance, succulent shrubland",-33.29666,22.04972,13.61250019,18,37,25
Southern_Africa,Saf-106-33,"Minor disturbance, succulent shrubland",-33.29666,22.04972,13.61250019,18,37,25
Southern_Africa,Saf-106-35,"Minor disturbance, succulent shrubland",-33.29666,22.04972,13.61250019,18,37,25
Southern_Africa,Saf-106-61,"Minor disturbance, succulent shrubland",-33.29666,22.04972,13.61250019,18,37,25
Southern_Africa,Saf-106-69,"Minor disturbance, succulent shrubland",-33.29666,22.04972,13.61250019,18,37,25
Southern_Africa,Saf-106-81,"Minor disturbance, succulent shrubland",-33.29666,22.04972,13.61250019,18,37,25
Southern_Africa,Saf-106-93,"Minor disturbance, succulent shrubland",-33.29666,22.04972,13.61250019,18,37,25
Southern_Africa,Saf-107-31,"On wetter south slope of Swartberg, no plot, at Skelmdraai",-33.36341,22.06562,12.48750019,20,41,29.58333333
Southern_Africa,Saf-107-32,"On wetter south slope of Swartberg, no plot, at Skelmdraai",-33.36341,22.06562,12.48750019,20,41,29.58333333
Southern_Africa,Saf-108-27,"On wetter south slope of Swartberg, no plot, at Skelmdraai",-33.36341,22.06562,12.48750019,20,41,29.58333333
Southern_Africa,Saf-108-29,"On wetter south slope of Swartberg, no plot, at Skelmdraai",-33.36341,22.06562,12.48750019,20,41,29.58333333
Southern_Africa,Saf-108-46,"On wetter south slope of Swartberg, no plot, at Skelmdraai",-33.36341,22.06562,12.48750019,20,41,29.58333333
Southern_Africa,Saf-108-56,"On wetter south slope of Swartberg, no plot, at Skelmdraai",-33.36341,22.06562,12.48750019,20,41,29.58333333
Southern_Africa,Saf-108-59,"On wetter south slope of Swartberg, no plot, at Skelmdraai",-33.36341,22.06562,12.48750019,20,41,29.58333333
Southern_Africa,Saf-108-61,"On wetter south slope of Swartberg, no plot, at Skelmdraai",-33.36341,22.06562,12.48750019,20,41,29.58333333
Southern_Africa,Saf-108-68,"On wetter south slope of Swartberg, no plot, at Skelmdraai",-33.36341,22.06562,12.48750019,20,41,29.58333333
Southern_Africa,Saf-108-72,"On wetter south slope of Swartberg, no plot, at Skelmdraai",-33.36341,22.06562,12.48750019,20,41,29.58333333
Southern_Africa,Saf-108-73,"On wetter south slope of Swartberg, no plot, at Skelmdraai",-33.36341,22.06562,12.48750019,20,41,29.58333333
Southern_Africa,Saf-108-8,"On wetter south slope of Swartberg, no plot, at Skelmdraai",-33.36341,22.06562,12.48750019,20,41,29.58333333
Southern_Africa,Saf-212-16,"On wetter south slope of Swartberg, no plot, at Skelmdraai",-33.36341,22.06562,12.48750019,20,41,29.58333333
Southern_Africa,Saf-212-55,"On wetter south slope of Swartberg, no plot, at Skelmdraai",-33.36341,22.06562,12.48750019,20,41,29.58333333
Southern_Africa,Saf-212-59,"On wetter south slope of Swartberg, no plot, at Skelmdraai",-33.36341,22.06562,12.48750019,20,41,29.58333333
Southern_Africa,Saf-212-61,"On wetter south slope of Swartberg, no plot, at Skelmdraai",-33.36341,22.06562,12.48750019,20,41,29.58333333
Southern_Africa,Saf-212-66,"On wetter south slope of Swartberg, no plot, at Skelmdraai",-33.36341,22.06562,12.48750019,20,41,29.58333333
Southern_Africa,Saf-212-69,"On wetter south slope of Swartberg, no plot, at Skelmdraai",-33.36341,22.06562,12.48750019,20,41,29.58333333
Southern_Africa,Saf-212-85,"On wetter south slope of Swartberg, no plot, at Skelmdraai",-33.36341,22.06562,12.48750019,20,41,29.58333333
Southern_Africa,Saf-109-72,Protea and Ericaceae,-33.35852,22.05414,12.64583302,20,40,29
Southern_Africa,Saf-110-13,Protea and Ericaceae,-33.35852,22.05414,12.64583302,20,40,29
Southern_Africa,Saf-110-14,Protea and Ericaceae,-33.35852,22.05414,12.64583302,20,40,29
Southern_Africa,Saf-110-18,Protea and Ericaceae,-33.35852,22.05414,12.64583302,20,40,29
Southern_Africa,Saf-110-19,Protea and Ericaceae,-33.35852,22.05414,12.64583302,20,40,29
Southern_Africa,Saf-110-23,Protea and Ericaceae,-33.35852,22.05414,12.64583302,20,40,29
Southern_Africa,Saf-110-27,Protea and Ericaceae,-33.35852,22.05414,12.64583302,20,40,29
Southern_Africa,Saf-110-35,Protea and Ericaceae,-33.35852,22.05414,12.64583302,20,40,29
Southern_Africa,Saf-110-36,Protea and Ericaceae,-33.35852,22.05414,12.64583302,20,40,29
Southern_Africa,Saf-110-39,Protea and Ericaceae,-33.35852,22.05414,12.64583302,20,40,29
Southern_Africa,Saf-110-43,Protea and Ericaceae,-33.35852,22.05414,12.64583302,20,40,29
Southern_Africa,Saf-110-44,Protea and Ericaceae,-33.35852,22.05414,12.64583302,20,40,29
Southern_Africa,Saf-110-47,Protea and Ericaceae,-33.35852,22.05414,12.64583302,20,40,29
Southern_Africa,Saf-110-49,Protea and Ericaceae,-33.35852,22.05414,12.64583302,20,40,29
Southern_Africa,Saf-110-54,Protea and Ericaceae,-33.35852,22.05414,12.64583302,20,40,29
Southern_Africa,Saf-110-57,Protea and Ericaceae,-33.35852,22.05414,12.64583302,20,40,29
Southern_Africa,Saf-110-60,Protea and Ericaceae,-33.35852,22.05414,12.64583302,20,40,29
Southern_Africa,Saf-110-61,Protea and Ericaceae,-33.35852,22.05414,12.64583302,20,40,29
Southern_Africa,Saf-110-63,Protea and Ericaceae,-33.35852,22.05414,12.64583302,20,40,29
Southern_Africa,Saf-110-64,Protea and Ericaceae,-33.35852,22.05414,12.64583302,20,40,29
Southern_Africa,Saf-110-67,Protea and Ericaceae,-33.35852,22.05414,12.64583302,20,40,29
Southern_Africa,Saf-110-7,Protea and Ericaceae,-33.35852,22.05414,12.64583302,20,40,29
Southern_Africa,Saf-110-73,Protea and Ericaceae,-33.35852,22.05414,12.64583302,20,40,29
Southern_Africa,Saf-110-82,Protea and Ericaceae,-33.35852,22.05414,12.64583302,20,40,29
Southern_Africa,Saf-110-84,Protea and Ericaceae,-33.35852,22.05414,12.64583302,20,40,29
Southern_Africa,Saf-110-87,Protea and Ericaceae,-33.35852,22.05414,12.64583302,20,40,29
Southern_Africa,Saf-110-90,Protea and Ericaceae,-33.35852,22.05414,12.64583302,20,40,29
Southern_Africa,Saf-110-95,Protea and Ericaceae,-33.35852,22.05414,12.64583302,20,40,29
Southern_Africa,Saf-110-96,Protea and Ericaceae,-33.35852,22.05414,12.64583302,20,40,29
Southern_Africa,Saf-111-31,Protea and Ericaceae,-33.35852,22.05414,12.64583302,20,40,29
Southern_Africa,Saf-203-16,Protea and Ericaceae,-33.35852,22.05414,12.64583302,20,40,29
Southern_Africa,Saf-203-19,Protea and Ericaceae,-33.35852,22.05414,12.64583302,20,40,29
Southern_Africa,Saf-203-20,Protea and Ericaceae,-33.35852,22.05414,12.64583302,20,40,29
Southern_Africa,Saf-203-23,Protea and Ericaceae,-33.35852,22.05414,12.64583302,20,40,29
Southern_Africa,Saf-203-29,Protea and Ericaceae,-33.35852,22.05414,12.64583302,20,40,29
Southern_Africa,Saf-203-4,Protea and Ericaceae,-33.35852,22.05414,12.64583302,20,40,29
Southern_Africa,Saf-203-44,Protea and Ericaceae,-33.35852,22.05414,12.64583302,20,40,29
Southern_Africa,Saf-203-56,Protea and Ericaceae,-33.35852,22.05414,12.64583302,20,40,29
Southern_Africa,Saf-203-57,Protea and Ericaceae,-33.35852,22.05414,12.64583302,20,40,29
Southern_Africa,Saf-203-62,Protea and Ericaceae,-33.35852,22.05414,12.64583302,20,40,29
Southern_Africa,Saf-203-67,Protea and Ericaceae,-33.35852,22.05414,12.64583302,20,40,29
Southern_Africa,Saf-203-76,Protea and Ericaceae,-33.35852,22.05414,12.64583302,20,40,29
Southern_Africa,Saf-203-85,Protea and Ericaceae,-33.35852,22.05414,12.64583302,20,40,29
Southern_Africa,Saf-203-93,Protea and Ericaceae,-33.35852,22.05414,12.64583302,20,40,29
Southern_Africa,Saf-203-94,Protea and Ericaceae,-33.35852,22.05414,12.64583302,20,40,29
Southern_Africa,Saf-206-10,Protea and Ericaceae,-33.35852,22.05414,12.64583302,20,40,29
Southern_Africa,Saf-206-11,Protea and Ericaceae,-33.35852,22.05414,12.64583302,20,40,29
Southern_Africa,Saf-206-12,Protea and Ericaceae,-33.35852,22.05414,12.64583302,20,40,29
